runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,0.0,1000,0,0,0,0,0,0,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,1.0,933,47,10,10,0,0,0,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,2.0,932,26,23,18,0,0,1,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,3.0,902,33,36,26,0,0,3,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,4.0,874,45,48,28,0,0,5,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,5.0,853,39,66,36,0,0,6,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,6.0,816,49,84,44,0,0,7,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,7.0,784,58,98,52,0,0,8,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,8.0,752,55,122,61,0,0,10,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,9.0,701,72,146,71,0,0,10,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,10.0,658,73,175,82,0,0,12,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,11.0,596,89,211,91,0,0,13,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,12.0,544,95,243,104,0,0,14,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,13.0,499,81,283,121,0,0,16,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,14.0,448,76,326,132,0,0,18,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,15.0,386,97,354,144,0,0,19,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,16.0,338,88,388,165,0,0,21,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,17.0,288,80,427,181,0,0,24,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,18.0,248,74,461,192,0,0,25,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,19.0,211,64,498,201,0,0,26,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,20.0,167,58,534,211,0,0,30,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,21.0,135,62,551,215,0,0,37,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,22.0,115,47,574,224,0,0,40,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,23.0,92,36,597,232,0,0,43,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,24.0,71,34,612,234,0,0,49,0,30.0,false,true,4,6,0.1,10,10,13
M0_T30_onfalse_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781313284772,25.0,56,35,616,238,0,0,55,0,30.0,false,true,4,6,0.1,10,10,13
