runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,0.0,1000,0,0,0,0,0,0,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,1.0,932,48,10,10,0,0,0,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,2.0,927,34,21,15,0,0,3,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,3.0,896,38,43,20,0,0,3,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,4.0,849,65,60,23,0,0,3,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,5.0,821,62,83,29,0,0,5,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,6.0,777,59,113,44,0,0,7,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,7.0,722,88,130,52,0,0,8,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,8.0,681,72,170,69,0,0,8,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,9.0,611,99,197,84,0,0,9,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,10.0,561,90,236,99,0,0,14,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,11.0,494,98,276,120,0,0,12,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,12.0,432,107,307,137,0,0,17,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,13.0,383,94,348,154,0,0,21,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,14.0,333,86,389,168,0,0,24,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,15.0,276,94,419,181,0,0,30,0,30.0,true,true,4,6,0.1,10,10,11
M0_T30_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781314022174,16.0,239,78,460,194,0,0,29,0,30.0,true,true,4,6,0.1,10,10,11
